data;ghi;temp_amb;pot;temp_contacto
11/03/2018 18:45;-0.097;28.72175;0;30.11717095
11/03/2018 19:00;-0.353;29.11689;0;30.03058302
11/03/2018 19:15;-0.6;28.9537;0;30.20205146
11/03/2018 19:30;-0.7;29.2793;0;30.91464595
11/03/2018 19:45;-0.54;29.256;0;30.08997948
11/03/2018 20:00;-0.2;29.44206;0;29.61288715
11/03/2018 20:15;-0.6;29.23243;0;28.867242
11/03/2018 20:30;-0.247;29.16329;0;28.76527984
11/03/2018 20:45;-0.5;28.72114;0;28.4222445
11/03/2018 21:00;-0.6;28.32735;0;27.92001705
11/03/2018 21:15;-0.583;28.00241;0;27.42218792
11/03/2018 21:30;-0.142;27.53849;0;27.15870967
11/03/2018 21:45;-0.4;26.88837;0;26.37178268
11/03/2018 22:00;-0.382;26.42454;0;25.69410556
11/03/2018 22:15;0.1;26.40151;0;25.63826004
11/03/2018 22:30;0.053;26.23896;0;25.67402711
11/03/2018 22:45;-0.318;26.16967;0;24.99908496
11/03/2018 23:00;-0.2;25.89235;0;24.99440293
11/03/2018 23:15;-0.005;25.40472;0;24.49544043
11/03/2018 23:30;-0.21;25.40647;0;24.37194389
11/03/2018 23:45;-0.187;24.82578;0;23.75039449
12/03/2018 0:00;0.1;25.15217;0;24.23311233
12/03/2018 0:15;-0.058;25.08242;0;24.04083802
12/03/2018 0:30;0;24.94346;0;23.67834886
12/03/2018 0:45;-0.5;24.47903;0;23.33523771
12/03/2018 1:00;-0.587;24.45674;0;23.21665368
12/03/2018 1:15;-0.46;24.31738;0;23.00674959
12/03/2018 1:30;-0.523;24.2484;0;23.09778965
12/03/2018 1:45;-0.6;24.55023;0;23.39346293
12/03/2018 2:00;-0.7;24.62081;0;23.33857582
12/03/2018 2:15;-0.7;24.75931;0;23.85985069
12/03/2018 2:30;-0.5;24.82917;0;24.03140611
12/03/2018 2:45;-0.5;24.92242;0;23.86056251
12/03/2018 3:00;-0.3;24.82874;0;23.6512946
12/03/2018 3:15;-0.2;24.89949;0;23.7700286
12/03/2018 3:30;-0.5;25.10828;0;23.95150198
12/03/2018 3:45;-0.392;25.15397;0;24.04068365
12/03/2018 4:00;-0.3;25.15421;0;23.90749988
12/03/2018 4:15;-0.5;25.40998;0;24.29211286
12/03/2018 4:30;-0.6;25.45662;0;24.3685461
12/03/2018 4:45;-0.245;25.43397;0;24.3411878
12/03/2018 5:00;-0.303;25.3875;0;24.26035941
12/03/2018 5:15;-0.4;25.22556;0;23.86318514
12/03/2018 5:30;-0.643;25.27186;0;24.16594238
12/03/2018 5:45;-0.395;25.22584;0;23.9307881
12/03/2018 6:00;0.562;25.17983;0;23.99850001
12/03/2018 6:15;9.75;25.34336;0;24.16304534
12/03/2018 6:30;46.04;25.06501;2.309214;23.58409671
12/03/2018 6:45;54.57;24.94768;49.44441;23.66688393
12/03/2018 7:00;123.1;24.99478;152.2143;23.73388262
12/03/2018 7:15;211.6;24.97186;259.4112;23.85825003
12/03/2018 7:30;165;24.87916;434.6576;23.6554107
12/03/2018 7:45;169.9;24.87807;307.6656;23.68536289
12/03/2018 8:00;202.4;24.92622;300.2662;23.76502567
12/03/2018 8:15;193.3;24.55329;892.79;23.12363218
12/03/2018 8:30;221.4;24.25127;372.1103;23.14002582
12/03/2018 8:45;219.5;24.60051;363.6357;23.67664805
12/03/2018 9:00;434;23.90466;1220.073;24.78270983
12/03/2018 9:15;340.5;23.74227;1582.455;24.80648123
12/03/2018 9:30;215.8;23.53309;1031.355;23.64124668
12/03/2018 9:45;88.4;24.09072;202.7455;24.43708677
12/03/2018 10:00;103.4;24.46102;202.7455;25.31850963
12/03/2018 10:15;32.57;25.15839;161.6375;26.05007977
12/03/2018 10:30;82.6;25.48318;77.65079;26.41249153
12/03/2018 10:45;102.2;25.31945;143.3603;26.30523006
12/03/2018 11:00;370.4;24.97041;626.6002;25.90356027
12/03/2018 11:15;478.8;25.06315;1852.566;27.01819317
12/03/2018 11:30;415.3;24.92289;1177.447;26.50122952
12/03/2018 11:45;315.5;24.89841;717.6701;26.90949805
12/03/2018 12:00;351.8;25.26978;775.7905;27.6617038
12/03/2018 12:15;507.6;25.64134;1170.68;27.85068816
12/03/2018 12:30;322.8;25.03776;621.4142;26.83730031
12/03/2018 12:45;475.2;24.68872;797.799;27.1035948
12/03/2018 13:00;485.2;24.06172;1016.936;25.79231015
12/03/2018 13:15;342.6;23.22631;860.5361;24.99973053
12/03/2018 13:30;383.4;22.92512;706.5394;24.93775986
12/03/2018 13:45;473.9;22.18339;878.1809;25.00032841
12/03/2018 14:00;322.1;22.53223;649.6207;23.89271542
12/03/2018 14:15;324.5;23.4145;301.2149;26.29300427
12/03/2018 14:30;349.3;24.64584;553.4913;27.68682979
12/03/2018 14:45;215.8;24.11136;652.7828;26.41447385
12/03/2018 15:00;336;24.13358;546.1551;25.560762
12/03/2018 15:15;296.8;24.69081;675.1708;26.44022832
12/03/2018 15:30;195.5;24.22591;351.746;25.93978891
12/03/2018 15:45;139.7;23.80836;361.359;25.02947078
12/03/2018 16:00;189.4;24.38803;283.0009;25.92601387
12/03/2018 16:15;122.9;24.24854;234.2405;26.35969837
12/03/2018 16:30;95.8;23.76137;181.1163;25.14032108
12/03/2018 16:45;73.47;23.94611;126.3479;25.50865155
12/03/2018 17:00;59.67;23.55222;81.50861;24.74936334
12/03/2018 17:15;51.44;23.20364;69.36596;24.99518835
12/03/2018 17:30;32.59;23.36655;26.10773;24.486474
12/03/2018 17:45;21.32;23.4147;4.984563;24.65773391
12/03/2018 18:00;10.26;23.22861;0;24.16656742
12/03/2018 18:15;6.892;23.25108;0;24.44149477
12/03/2018 18:30;1.983;23.345;0;24.27678533
12/03/2018 18:45;0.162;23.1819;0;23.95799518
12/03/2018 19:00;0.102;23.16026;0;24.17628231
12/03/2018 19:15;0.1;23.25436;0;23.64000444
12/03/2018 19:30;0.163;23.06829;0;23.18008046
12/03/2018 19:45;0.2;22.85883;0;23.09973102
12/03/2018 20:00;0.153;22.72065;0;22.59940135
12/03/2018 20:15;0.1;22.83689;0;22.60796613
12/03/2018 20:30;0.2;22.69765;0;22.43070147
12/03/2018 20:45;0.132;22.72093;0;22.25854414
12/03/2018 21:00;0.2;22.7909;0;22.4539474
12/03/2018 21:15;0;22.6282;0;22.34696998
12/03/2018 21:30;0.1;22.69873;0;22.26024842
12/03/2018 21:45;0.165;22.74619;0;22.34868377
12/03/2018 22:00;0.2;22.72267;0;22.29717979
12/03/2018 22:15;0.2;22.88556;0;22.40008574
12/03/2018 22:30;0.2;22.67639;0;22.12520079
12/03/2018 22:45;0.1;22.88544;0;22.23515191
12/03/2018 23:00;0.2;22.62978;0;21.82297234
12/03/2018 23:15;0.1;22.81583;0;22.24740794
12/03/2018 23:30;0.062;22.70034;0;21.85195146
12/03/2018 23:45;0.1;22.58411;0;22.17769165
13/03/2018 0:00;0.113;22.88594;0;22.27899322
13/03/2018 0:15;0.1;22.81637;0;22.09035751
13/03/2018 0:30;0.2;22.67717;0;22.03140739
13/03/2018 0:45;0.053;22.70004;0;22.07664088
13/03/2018 1:00;0.1;22.60843;0;21.93861185
13/03/2018 1:15;0.238;22.30591;0;21.68861855
13/03/2018 1:30;0.037;22.30616;0;21.87557175
13/03/2018 1:45;0.053;22.19024;0;21.55884418
13/03/2018 2:00;0;22.19009;0;21.57766029
13/03/2018 2:15;0.298;22.16754;0;21.56365696
13/03/2018 2:30;0.047;22.14348;0;21.53285933
13/03/2018 2:45;0.09;22.00435;0;21.36410092
13/03/2018 3:00;0.1;22.00382;0;21.38147251
13/03/2018 3:15;0.1;21.98071;0;21.20542139
13/03/2018 3:30;0.102;21.79547;0;21.14562468
13/03/2018 3:45;0.172;21.72601;0;20.95709891
13/03/2018 4:00;0.1;21.58597;0;20.93056003
13/03/2018 4:15;0.3;21.74902;0;21.05789775
13/03/2018 4:30;0.2;21.65461;0;20.94949716
13/03/2018 4:45;0.4;21.60867;0;20.83174824
13/03/2018 5:00;0.3;21.58591;0;20.9434722
13/03/2018 5:15;0.242;21.44793;0;20.65452045
13/03/2018 5:30;0.2;21.354;0;20.75296261
13/03/2018 5:45;0.3;21.30849;0;20.70873355
13/03/2018 6:00;0.827;21.51739;0;20.88502826
13/03/2018 6:15;4.648;21.49442;0;20.82955394
13/03/2018 6:30;21.8;21.35461;0;20.66771497
13/03/2018 6:45;54.32;21.30806;36.60608;20.658688
13/03/2018 7:00;133.6;21.30892;129.2571;20.624021
13/03/2018 7:15;196.3;21.51801;250.5572;20.58544777
13/03/2018 7:30;255.8;21.30925;388.8697;20.3895511
13/03/2018 7:45;314.4;21.30859;524.5892;20.32444069
13/03/2018 8:00;400.5;20.89081;675.0444;20.20248018
13/03/2018 8:15;362.2;20.93759;844.0296;20.05727913
13/03/2018 8:30;578;20.68186;769.7824;19.99218085
13/03/2018 8:45;556.5;20.72857;1077.776;20.13632514
13/03/2018 9:00;604.6;20.70643;1190.728;21.38750792
13/03/2018 9:15;717.9;20.77464;1154.426;21.54581982
13/03/2018 9:30;707.4;20.77588;1429.217;21.5387261
13/03/2018 9:45;755.2;21.00783;1514.659;21.41959872
13/03/2018 10:00;796.6;21.12408;1592.068;21.53975957
13/03/2018 10:15;833;21.2399;1668.845;21.6004075
13/03/2018 10:30;870;21.98195;1738.349;22.97870855
13/03/2018 10:45;910;24.18682;1808.865;25.38233531
13/03/2018 11:00;853;23.72237;1956.474;25.07568597
13/03/2018 11:15;960;25.04389;1923.208;26.59900865
13/03/2018 11:30;970;24.85712;1925.738;26.22402456
13/03/2018 11:45;982;24.7179;1971.779;27.65066441
13/03/2018 12:00;987;23.81171;1981.645;26.63026874
13/03/2018 12:15;984;24.27452;2004.476;27.68147018
13/03/2018 12:30;971;24.59953;2006.183;27.43822237
13/03/2018 12:45;959;25.0862;2005.551;27.954253
13/03/2018 13:00;944;24.85444;1984.238;26.7316196
13/03/2018 13:15;960;24.08671;1952.933;25.80079711
13/03/2018 13:30;936;24.99204;1919.73;27.77522836
13/03/2018 13:45;914;25.0612;1884.124;27.36567816
13/03/2018 14:00;885;25.50245;1830.621;27.5176886
13/03/2018 14:15;852;25.50191;1772.121;27.78853377
13/03/2018 14:30;812;25.66333;1720.831;27.87689762
13/03/2018 14:45;773.4;25.70945;1640.133;28.26494967
13/03/2018 15:00;721.1;25.82485;1548.62;28.35560141
13/03/2018 15:15;677.5;26.17168;1437.882;30.12026635
13/03/2018 15:30;630.4;26.42678;1346.179;28.97023529
13/03/2018 15:45;572.8;26.65829;1233.86;29.71252255
13/03/2018 16:00;518.7;26.51909;1093.587;29.99998268
13/03/2018 16:15;449.8;26.17044;980.0654;27.81174317
13/03/2018 16:30;188.6;26.8902;809.6887;28.86398737
13/03/2018 16:45;108.8;26.6806;289.3884;29.29904731
13/03/2018 17:00;125.1;26.28732;122.6798;27.67049733
13/03/2018 17:15;62.42;26.26372;160.5624;28.24433046
13/03/2018 17:30;65.46;26.07743;92.0702;27.25995517
13/03/2018 17:45;28.36;26.56519;40.46389;27.36365631
13/03/2018 18:00;16.44;26.5649;0;27.14801395
13/03/2018 18:15;7.457;27.07621;0;27.39344738
13/03/2018 18:30;0.89;26.84283;0;27.05298164
13/03/2018 18:45;0.198;26.79617;0;27.1054818
13/03/2018 19:00;0.168;26.5407;0;27.09978787
13/03/2018 19:15;0.158;26.35513;0;26.69719287
13/03/2018 19:30;0.1;26.30867;0;26.46361877
13/03/2018 19:45;0.1;25.6355;0;25.762487
13/03/2018 20:00;0.1;24.98636;0;24.97862428
13/03/2018 20:15;0.192;25.26483;0;25.20168766
13/03/2018 20:30;0.1;25.05701;0;24.8462501
13/03/2018 20:45;0.078;24.98874;0;24.69835577
13/03/2018 21:00;0.1;24.71056;0;24.26511347
13/03/2018 21:15;0.1;24.64132;0;24.00506022
13/03/2018 21:30;0.1;24.59528;0;24.15226434
13/03/2018 21:45;0.03;24.75817;0;24.24404836
13/03/2018 22:00;0.1;24.82852;0;24.23698411
13/03/2018 22:15;0.097;24.94427;0;24.38959035
13/03/2018 22:30;0;24.78329;0;24.10775205
13/03/2018 22:45;-0.225;24.78355;0;23.94171746
13/03/2018 23:00;-0.5;24.73795;0;23.86612797
13/03/2018 23:15;-0.517;24.78392;0;24.03079355
13/03/2018 23:30;-0.1;24.94709;0;24.37158915
13/03/2018 23:45;0;25.08562;0;24.18642806
14/03/2018 0:00;0.1;25.20038;0;24.56423626
14/03/2018 0:15;0.1;25.41195;0;24.50241166
14/03/2018 0:30;0.1;25.06306;0;24.11918608
14/03/2018 0:45;0.1;25.36493;0;24.55748437
14/03/2018 1:00;0.2;25.50453;0;24.60896563
14/03/2018 1:15;0.108;25.59777;0;24.9178442
14/03/2018 1:30;0.2;25.64447;0;24.80000789
14/03/2018 1:45;0.1;25.41179;0;24.52680229
14/03/2018 2:00;0.1;25.32003;0;24.40733124
14/03/2018 2:15;0.1;25.22639;0;24.43654169
14/03/2018 2:30;0.157;25.45876;0;24.599814
14/03/2018 2:45;0.2;25.59836;0;24.61419394
14/03/2018 3:00;0.142;25.59832;0;24.62275878
14/03/2018 3:15;0.2;25.50577;0;24.31921927
14/03/2018 3:30;0.197;25.4586;0;24.56850989
14/03/2018 3:45;0.3;25.45896;0;24.33501239
14/03/2018 4:00;-0.053;25.57421;0;24.57271692
14/03/2018 4:15;0.2;25.66817;0;24.68655569
14/03/2018 4:30;-0.7;25.48183;0;24.45585657
14/03/2018 4:45;-0.6;25.17966;0;24.14164136
14/03/2018 5:00;-0.6;25.15664;0;24.12750473
14/03/2018 5:15;-0.7;25.18137;0;24.21447265
14/03/2018 5:30;-0.7;24.85541;0;23.92138624
14/03/2018 5:45;-0.2;24.85486;0;23.81751192
14/03/2018 6:00;0.205;24.69319;0;23.42928307
14/03/2018 6:15;1.082;24.60009;0;23.77835338
14/03/2018 6:30;2.6;24.6009;0;23.4677548
14/03/2018 6:45;5.482;24.46119;0;23.6538554
14/03/2018 7:00;17.43;24.34629;0;23.21779244
14/03/2018 7:15;11.87;24.5542;0;23.54132592
14/03/2018 7:30;37.32;24.22991;0;23.1629831
14/03/2018 7:45;37.97;24.13788;20.0364;23.06390384
14/03/2018 8:00;41.05;24.22999;25.53854;23.22795786
14/03/2018 8:15;60.82;24.29987;124.5771;22.61562014
14/03/2018 8:30;251;24.2771;252.075;23.20139878
14/03/2018 8:45;477.6;24.50879;793.0557;23.73157815
14/03/2018 9:00;324.2;24.60242;688.7048;25.46810029
14/03/2018 9:15;106;24.76447;389.4389;25.65527827
14/03/2018 9:30;92.7;24.90363;215.647;25.117562
14/03/2018 9:45;18.54;25.15942;71.57946;25.2932467
14/03/2018 10:00;26.93;24.81102;3.32692;25.29224829
14/03/2018 10:15;45.77;24.81029;34.64554;25.32736003
14/03/2018 10:30;111.6;24.7642;85.7459;25.64135771
14/03/2018 10:45;452.6;24.71787;460.271;25.58380995
14/03/2018 11:00;657.1;24.76324;781.6088;25.94203807
14/03/2018 11:15;358.3;24.92687;757.6397;26.26432781
14/03/2018 11:30;521.8;25.08835;639.8812;26.45952514
14/03/2018 11:45;355.8;25.52802;952.3018;27.76950468
14/03/2018 12:00;260.6;26.10767;476.3347;28.07014825
14/03/2018 12:15;425.9;25.96772;619.8964;27.9746889
14/03/2018 12:30;279.5;25.66595;884.442;27.75353358
14/03/2018 12:45;282.9;25.64217;414.8625;27.46867055
14/03/2018 13:00;209.4;25.78156;411.1945;28.30562881
14/03/2018 13:15;186.3;25.38593;378.1816;27.49069843
14/03/2018 13:30;213.5;24.85308;498.0904;27.48006827
14/03/2018 13:45;132.4;24.15775;281.3565;26.51770569
14/03/2018 14:00;82.1;24.20355;216.3427;26.24413033
14/03/2018 14:15;98.1;24.87833;115.8496;27.74917985
14/03/2018 14:30;344.7;24.99284;338.212;28.4715924
14/03/2018 14:45;321.3;25.94491;1319.997;28.42143629
14/03/2018 15:00;332.8;25.8056;1401.58;27.6338881
14/03/2018 15:15;352.1;26.47816;610.5997;28.91088731
14/03/2018 15:30;183.4;26.4309;473.8683;28.40204281
14/03/2018 15:45;167.1;26.08266;361.5487;29.02195319
14/03/2018 16:00;117.9;26.0824;349.2163;28.31601474
14/03/2018 16:15;72.04;25.75696;170.5548;28.61109076
14/03/2018 16:30;124.4;25.73437;116.1658;28.4338276
14/03/2018 16:45;129.1;25.96584;215.647;27.69457243
14/03/2018 17:00;85.1;25.80353;179.2191;27.78947779
14/03/2018 17:15;64.48;25.87426;125.9052;29.08794197
14/03/2018 17:30;109.7;25.94471;116.6085;28.89715663
14/03/2018 17:45;42.36;26.50121;78.66268;28.20081254
14/03/2018 18:00;24.6;26.80297;13.52237;29.25124979
14/03/2018 18:15;8.64;26.59379;0;28.35310397
14/03/2018 18:30;0.85;26.66314;0;28.71252556
14/03/2018 18:45;-0.1;27.01119;0;28.88716674
14/03/2018 19:00;-0.3;26.66165;0;28.42286533
14/03/2018 19:15;-0.4;26.12772;0;27.47842604
14/03/2018 19:30;-0.443;26.35935;0;27.71221863
14/03/2018 19:45;-0.4;26.42927;0;26.70586385
14/03/2018 20:00;-0.4;26.31345;0;26.38050013
14/03/2018 20:15;-0.5;26.54618;0;26.1327367
14/03/2018 20:30;-0.5;26.45224;0;25.92190955
14/03/2018 20:45;-0.5;26.45384;0;26.00020159
14/03/2018 21:00;-0.3;26.12803;0;25.42441803
14/03/2018 21:15;-0.147;25.82667;0;25.13819418
14/03/2018 21:30;-0.102;25.92001;0;25.03484926
14/03/2018 21:45;-0.3;25.75774;0;24.95883683
14/03/2018 22:00;-0.5;25.75801;0;24.8899678
14/03/2018 22:15;-0.402;26.03671;0;24.94758055
14/03/2018 22:30;-0.3;25.96717;0;24.94177535
14/03/2018 22:45;-0.4;25.43333;0;24.49411014
14/03/2018 23:00;-0.5;25.31734;0;24.21578115
14/03/2018 23:15;-0.512;25.27162;0;24.23673099
14/03/2018 23:30;-0.5;25.27109;0;24.06950691
14/03/2018 23:45;-0.5;25.34247;0;24.27480562
15/03/2018 0:00;-0.5;25.15606;0;24.11276604
15/03/2018 0:15;-0.4;25.34129;0;24.2874741
15/03/2018 0:30;-0.31;25.11088;0;24.06417798
15/03/2018 0:45;-0.39;25.17971;0;23.98501528
15/03/2018 1:00;-0.3;25.08762;0;23.8057708
15/03/2018 1:15;-0.275;25.27273;0;24.16552439
15/03/2018 1:30;-0.3;25.20428;0;24.14046299
15/03/2018 1:45;-0.387;25.3893;0;24.12245245
15/03/2018 2:00;-0.4;25.39044;0;24.30909349
15/03/2018 2:15;-0.3;25.15827;0;24.05529783
15/03/2018 2:30;-0.5;25.32082;0;24.06922053
15/03/2018 2:45;-0.387;25.22645;0;24.08464368
15/03/2018 3:00;-0.3;25.0192;0;23.89011759
15/03/2018 3:15;-0.3;24.92571;0;23.53333009
15/03/2018 3:30;-0.3;24.85653;0;23.75156148
15/03/2018 3:45;-0.303;24.90295;0;23.8782251
15/03/2018 4:00;-0.3;24.90289;0;23.70884214
15/03/2018 4:15;-0.468;24.92641;0;23.53980397
15/03/2018 4:30;-0.5;24.4148;0;23.30600559
15/03/2018 4:45;-0.5;24.23001;0;23.0085058
15/03/2018 5:00;-0.7;24.43876;0;23.38693809
15/03/2018 5:15;-0.44;24.60069;0;23.36078011
15/03/2018 5:30;-0.5;24.46213;0;23.32056393
15/03/2018 5:45;-0.3;24.39245;0;23.20761174
15/03/2018 6:00;0.462;24.36866;0;23.16947989
15/03/2018 6:15;6.987;24.69485;0;23.50406634
15/03/2018 6:30;16.74;24.71772;0;23.60028239
15/03/2018 6:45;66.84;24.74106;8.968873;23.26432088
15/03/2018 7:00;87;24.88029;126.0949;23.36220989
15/03/2018 7:15;109.6;24.7179;151.8981;23.32664859
15/03/2018 7:30;139.5;24.60236;195.9152;23.34844076
15/03/2018 7:45;287.6;24.53228;310.8278;23.09466057
15/03/2018 8:00;316.9;24.5554;623.1851;22.97717013
15/03/2018 8:15;359;24.69489;652.0239;23.36835394
15/03/2018 8:30;424.6;24.48579;499.039;23.36323229
15/03/2018 8:45;516.1;24.18436;1064.242;23.45500879
15/03/2018 9:00;292.7;24.30048;865.8484;26.15513732
15/03/2018 9:15;325.8;23.92828;583.9744;24.74013236
15/03/2018 9:30;281.9;24.06776;587.5792;24.47009289
15/03/2018 9:45;336;24.39417;571.4523;24.7963822
15/03/2018 10:00;325.9;24.6026;642.0316;25.30609762
15/03/2018 10:15;408.8;24.85769;765.5451;25.96443506
15/03/2018 10:30;234.5;25.20563;505.1736;26.5860992
15/03/2018 10:45;238.8;24.99616;440.2863;26.69033366
15/03/2018 11:00;286.6;25.50705;528.9529;26.96615905
15/03/2018 11:15;338.1;25.76188;642.4109;27.25426726
15/03/2018 11:30;357.6;25.76057;677.1314;28.91780521
15/03/2018 11:45;493.4;26.45612;802.1628;28.34012989
15/03/2018 12:00;381.2;26.71208;1006.248;28.49940626
15/03/2018 12:15;584;26.66515;1379.255;30.11390036
15/03/2018 12:30;573.8;26.64069;1202.807;29.04051801
15/03/2018 12:45;512.7;26.61727;895.4463;28.68891717
15/03/2018 13:00;339.9;26.77908;906.7668;29.60278149
15/03/2018 13:15;548.9;26.80507;1606.74;29.77704325
15/03/2018 13:30;290.4;27.07938;828.7249;30.53278959
15/03/2018 13:45;304.4;26.84706;186.2391;30.69274178
15/03/2018 14:00;68.96;27.75231;317.8477;31.19072157
15/03/2018 14:15;204.9;27.89188;316.2035;30.69069142
15/03/2018 14:30;184.4;27.82227;406.0085;30.40462437
15/03/2018 14:45;156.7;27.47369;317.0889;29.90856957
15/03/2018 15:00;320.9;27.75194;480.0029;30.66298266
15/03/2018 15:15;292.8;27.84421;542.74;30.50443601
15/03/2018 15:30;312.7;28.35468;712.3577;30.55150081
15/03/2018 15:45;241.8;28.65589;512.573;30.53392111
15/03/2018 16:00;214.5;29.28201;522.2492;31.84598305
15/03/2018 16:15;145.1;29.86182;337.8326;32.04585201
15/03/2018 16:30;104;28.9089;177.5748;30.88584513
15/03/2018 16:45;77.25;27.58405;175.6774;28.89117395
15/03/2018 17:00;54.59;27.3528;90.17291;28.88805748
15/03/2018 17:15;39.6;26.586;54.75682;28.80326534
15/03/2018 17:30;25.92;26.40143;47.86333;28.19411969
15/03/2018 17:45;9.9;25.84473;0.4310656;27.14217014
15/03/2018 18:00;2.707;26.65744;0;28.22718099
15/03/2018 18:15;0.2;26.56542;0;27.78797587
15/03/2018 18:30;0.045;26.635;0;27.89854717
15/03/2018 18:45;-0.2;26.6356;0;27.86906554
15/03/2018 19:00;-0.492;26.72763;0;28.4638592
15/03/2018 19:15;-0.4;26.40399;0;26.94894088
15/03/2018 19:30;0.635;26.05699;0;26.69197322
15/03/2018 19:45;-0.385;26.59113;0;26.70796273
15/03/2018 20:00;-0.5;26.87047;0;26.84599037
15/03/2018 20:15;-0.3;27.12656;0;26.71719707
15/03/2018 20:30;-0.598;27.42723;0;26.98569315
15/03/2018 20:45;-0.127;27.33494;0;26.66866749
15/03/2018 21:00;-0.892;27.03351;0;26.2503214
15/03/2018 21:15;-0.488;26.96388;0;26.20600596
15/03/2018 21:30;-0.7;27.01052;0;26.04883083
15/03/2018 21:45;-0.015;26.94031;0;26.00358156
15/03/2018 22:00;-0.152;26.40774;0;25.61260791
15/03/2018 22:15;-0.287;27.19687;0;26.31607896
15/03/2018 22:30;-0.745;27.01086;0;26.3582867
15/03/2018 22:45;0.1;25.15418;0;24.53620534
15/03/2018 23:00;0.015;24.8293;0;24.14904521
15/03/2018 23:15;-0.2;24.96914;0;24.29568078
15/03/2018 23:30;-0.5;24.50498;0;23.93451145
15/03/2018 23:45;-0.538;24.69068;0;24.23865719
16/03/2018 0:00;-0.003;24.22662;0;23.67582241
16/03/2018 0:15;-0.575;24.57543;0;23.92344654
16/03/2018 0:30;-0.358;23.99608;0;23.38695534
16/03/2018 0:45;-0.502;23.99686;0;23.39022215
16/03/2018 1:00;-0.083;23.27689;0;22.49390138
16/03/2018 1:15;-1.258;23.23106;0;22.38723351
16/03/2018 1:30;-0.3;23.34746;0;22.49147381
16/03/2018 1:45;-0.383;23.76544;0;22.72823863
16/03/2018 2:00;-0.31;22.83733;0;21.89269896
16/03/2018 2:15;-0.5;22.48958;0;21.34867894
16/03/2018 2:30;-0.578;22.21088;0;21.19139277
16/03/2018 2:45;-0.5;22.72165;0;21.76665599
16/03/2018 3:00;-0.7;22.72204;0;21.61894057
16/03/2018 3:15;-0.6;22.18844;0;21.26768293
16/03/2018 3:30;-0.7;22.2113;0;21.41610293
16/03/2018 3:45;-0.7;22.49096;0;21.62099208
16/03/2018 4:00;-0.7;22.39882;0;21.41050093
16/03/2018 4:15;-0.74;22.67721;0;21.59734286
16/03/2018 4:30;-0.798;24.09365;0;22.82556316
16/03/2018 4:45;-0.61;24.09332;0;22.83920305
16/03/2018 5:00;-0.7;23.86139;0;22.79614938
16/03/2018 5:15;-0.7;23.9074;0;22.91631489
16/03/2018 5:30;-0.332;23.72147;0;22.84847174
16/03/2018 5:45;-0.7;23.81423;0;22.7980757
16/03/2018 6:00;0.393;23.4195;0;22.37885358
16/03/2018 6:15;8.07;23.44347;0;22.47949518
16/03/2018 6:30;34.63;23.25662;0;22.29963949
16/03/2018 6:45;79.19;23.23443;28.19475;22.38087982
16/03/2018 7:00;130.8;22.97971;129.2571;22.18227614
16/03/2018 7:15;188.1;22.81756;246.8891;22.01609683
16/03/2018 7:30;247.7;22.63135;386.2135;21.79599682
16/03/2018 7:45;309.1;22.72281;528.3206;21.86297578
16/03/2018 8:00;370.3;22.46904;672.8941;21.58299127
16/03/2018 8:15;431.1;22.1673;811.5228;21.42553707
16/03/2018 8:30;487.8;21.72601;953.8828;20.94376189
16/03/2018 8:45;544.8;21.30917;1078.408;20.66700062
16/03/2018 9:00;601.5;21.72692;1202.744;20.86438034
16/03/2018 9:15;654.3;20.89064;1301.34;20.61773236
16/03/2018 9:30;704;20.12581;1403.604;19.72875333
16/03/2018 9:45;751.2;20.35835;1506.311;20.33437079
16/03/2018 10:00;793.5;21.77418;1596.875;22.64453102
16/03/2018 10:15;831;22.54063;1661.952;24.42167267
16/03/2018 10:30;865;23.05057;1727.471;24.48624564
16/03/2018 10:45;898;23.53823;1779.015;24.51211189
16/03/2018 11:00;923;24.21022;1833.277;26.52351111
16/03/2018 11:15;963;24.30158;1880.33;27.75629388
16/03/2018 11:30;967;24.41654;1919.161;27.5154423
16/03/2018 11:45;982;24.76363;1967.605;28.22147834
16/03/2018 12:00;994;24.85522;1998.594;27.65525583
16/03/2018 12:15;1006;25.47964;1987.969;26.8772233
16/03/2018 12:30;996;25.52423;1980.127;26.92629981
16/03/2018 12:45;986;25.77821;1974.625;27.02726576
16/03/2018 13:00;978;25.42948;1942.688;27.74051887
16/03/2018 13:15;1002;26.07764;1958.119;28.50290855
16/03/2018 13:30;800;25.79845;1651.39;27.10970006
16/03/2018 13:45;1006;26.03043;815.8233;28.38676905
16/03/2018 14:00;887;26.61042;1887.286;28.16085845
16/03/2018 14:15;937;26.21561;2131.847;27.67962995
16/03/2018 14:30;997;26.56321;1372.425;28.33839414
16/03/2018 14:45;689;26.5168;1491.006;28.06225767
16/03/2018 15:00;346.1;26.33123;656.8303;27.53901121
16/03/2018 15:15;273.1;26.60908;806.5898;27.74615173
16/03/2018 15:30;323.5;26.9806;549.9496;29.3226929
16/03/2018 15:45;317.9;26.35395;504.5411;28.48371256
16/03/2018 16:00;213;26.46925;454.7057;28.28583926
16/03/2018 16:15;186.4;27.11793;320.5672;29.38269162
16/03/2018 16:30;133.7;26.81659;248.6599;28.43545832
16/03/2018 16:45;78.39;26.58585;152.7835;28.21949828
16/03/2018 17:00;70.06;26.79395;135.8344;28.57590216
16/03/2018 17:15;52.21;27.07203;96.68694;28.62068876
